"66","4.015764","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"68","4.075986","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1 Ack=587 Win=501 Len=0 TSV=329633094 TSER=2258309"
"108","6.048886","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"110","6.109230","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1 Ack=1173 Win=501 Len=0 TSV=329633602 TSER=2258818"
"111","6.109279","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"112","6.169836","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1 Ack=1759 Win=497 Len=0 TSV=329633617 TSER=2258833"
"138","7.379626","65422.241","0.255","NBP","Op: lookup  Count: 1"
"141","7.630379","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"142","7.630430","130.126.143.48","66.35.1.171","TCP","46360 > https [ACK] Seq=1759 Ack=587 Win=598 Len=0 TSV=2259213 TSER=329633982"
"143","7.630820","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"147","7.690991","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=587 Ack=2345 Win=501 Len=0 TSV=329633997 TSER=2259213"
"148","7.691036","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"151","7.751951","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=587 Ack=2931 Win=497 Len=0 TSV=329634013 TSER=2259228"
"157","8.379757","65422.241","0.255","NBP","Op: lookup  Count: 1"
"252","12.719574","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"253","12.728364","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"254","12.788636","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1173 Ack=3517 Win=501 Len=0 TSV=329635272 TSER=2260488"
"258","12.968862","HewlettP_03:f4:c8","LLDP_Multicast","LLDP","Chassis Id = 00:0e:7f:03:f4:00 Port Id = 56 TTL = 120 "
"310","15.605463","65422.241","0.255","NBP","Op: lookup  Count: 1"
"332","16.605582","65422.241","0.255","NBP","Op: lookup  Count: 1"
"373","17.977989","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"374","17.978384","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"378","18.039113","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1759 Ack=4103 Win=501 Len=0 TSV=329636584 TSER=2261800"
"379","18.039151","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"380","18.100220","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1759 Ack=4689 Win=501 Len=0 TSV=329636600 TSER=2261815"
"491","22.898637","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
